CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Cluster,Cluster_Name,PC1,PC2,DBSCAN_Label,Ward_Label,IQR_flag,ZScore_flag,IF_flag,MAHA_flag,LOF_flag,DBSCAN_flag,UNI_flag,MV_flag,Composite_Anomaly_Score,UniMV_Segment,Anomaly_Class,Max_Abs_Z,HighBal_Churn_flag,IF_score,MAHA_dist2,Age_Band,Balance_Band,Active_Status,Churn_Status
722,Germany,Female,37,0,125977.81,1,0,0,160162.42,0,1,High-Balance Single-Product France-Skew Watchlist,-1.2608,-0.0621,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7333154938995745,0,-0.4964,5.826,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
613,Germany,Female,51,7,147262.11,1,1,1,53630.9,1,1,High-Balance Single-Product France-Skew Watchlist,-1.5528,-0.5712,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.1516997392084622,1,-0.4777,4.856,Senior (46-60),Above ceiling (>100K),Active,Churned
694,France,Male,42,8,133767.19,1,1,0,36405.21,0,1,High-Balance Single-Product France-Skew Watchlist,-1.2542,-0.0191,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.1074190334834608,0,-0.4531,3.983,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
550,Germany,Male,49,0,108806.96,3,1,0,61446.92,1,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,1.1492,-2.0405,-1,2,0,0,1,0,0,1,0,1,2,Multivariate only,C: Risk Signal — Density Outlier + Churned,2.52705661927622,0,-0.5855,18.512,Senior (46-60),Above ceiling (>100K),Inactive,Churned
741,France,Male,42,6,106036.52,1,1,0,194686.78,1,1,High-Balance Single-Product France-Skew Watchlist,-0.9583,1.2458,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.644939308738807,0,-0.4755,4.842,Middle-aged (31-45),Above ceiling (>100K),Inactive,Churned
668,Spain,Female,69,9,0.0,1,0,1,134483.07,0,2,Zero-Balance Multi-Product France-Skew Loyalist,-0.0797,-0.4281,-1,0,1,0,1,0,0,1,1,1,3,Both families,B: Rare Valid — Statistically Unusual Pattern,2.868064371831893,0,-0.5749,18.114,Elderly (60+),Zero balance,Active,Retained
529,France,Female,27,1,0.0,2,1,1,37769.98,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4626,-1.1729,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3875375865624426,0,-0.5104,7.844,Young adult (18-30),Zero balance,Active,Retained
636,France,Male,31,6,0.0,2,1,1,2382.61,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5313,-0.6525,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.699038050998206,0,-0.4834,5.247,Middle-aged (31-45),Zero balance,Active,Retained
563,Spain,Male,61,1,82182.1,1,1,0,106826.92,1,1,High-Balance Single-Product France-Skew Watchlist,-1.0839,-1.8208,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,2.105235646221479,0,-0.5196,10.002,Elderly (60+),Insured (0-100K),Inactive,Churned
767,France,Female,35,9,0.0,2,1,0,39511.61,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.57,0.299,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4784,6.271,Middle-aged (31-45),Zero balance,Inactive,Retained
644,France,Male,50,9,76817.0,4,1,0,196371.13,1,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,2.9252,1.0808,-1,2,0,0,1,1,0,1,0,1,2,Multivariate only,C: Risk Signal — Density Outlier + Churned,4.246376675934418,0,-0.6286,35.06,Senior (46-60),Insured (0-100K),Inactive,Churned
780,Germany,Male,71,9,142550.25,2,1,1,122506.78,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.4755,-0.3829,-1,0,1,1,1,0,0,1,1,1,4,Both families,B: Rare Valid — Statistically Unusual Pattern,3.058771553234496,0,-0.5859,22.438,Elderly (60+),Above ceiling (>100K),Active,Retained
635,Spain,Female,41,10,0.0,2,1,1,61994.2,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4969,0.2848,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7244635794717436,0,-0.4762,5.423,Middle-aged (31-45),Zero balance,Active,Retained
641,Germany,Male,35,2,103711.56,1,0,1,192464.21,1,1,High-Balance Single-Product France-Skew Watchlist,-0.9507,0.6277,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.6062910373028276,0,-0.4717,4.788,Middle-aged (31-45),Above ceiling (>100K),Active,Churned
593,Spain,Female,40,2,0.0,1,1,1,5194.95,0,2,Zero-Balance Multi-Product France-Skew Loyalist,0.1194,-1.822,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.6501342685795366,0,-0.5177,7.838,Middle-aged (31-45),Zero balance,Active,Retained
540,Germany,Female,35,7,128369.75,2,1,0,198256.15,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.0754,1.6158,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.70700708640855,0,-0.4933,7.424,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
663,Spain,Male,35,5,0.0,2,1,1,62634.94,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4706,-0.3903,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4268,2.26,Middle-aged (31-45),Zero balance,Active,Retained
630,France,Male,34,9,0.0,2,1,1,114006.35,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5716,0.9772,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4507,3.832,Middle-aged (31-45),Zero balance,Active,Retained
605,Germany,Male,19,8,166133.28,1,1,1,107994.99,0,1,High-Balance Single-Product France-Skew Watchlist,-1.3245,1.816,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.899615163233192,0,-0.5236,8.599,Young adult (18-30),Above ceiling (>100K),Active,Retained
710,Germany,Female,62,9,148214.36,1,1,0,48571.14,1,1,High-Balance Single-Product France-Skew Watchlist,-1.6476,-0.6405,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,2.200589236922781,1,-0.5235,11.863,Elderly (60+),Above ceiling (>100K),Inactive,Churned
755,France,Female,78,5,121206.96,1,1,1,76016.49,0,1,High-Balance Single-Product France-Skew Watchlist,-1.6265,-1.9983,0,0,1,1,0,0,0,0,1,0,2,Univariate only,B: Rare Valid — Statistically Unusual Pattern,3.726246688143608,0,-0.5493,22.35,Elderly (60+),Above ceiling (>100K),Active,Retained
641,Spain,Male,25,10,0.0,2,1,1,180808.39,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.7198,2.3398,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7244635794717436,0,-0.5157,8.358,Young adult (18-30),Zero balance,Active,Retained
737,Germany,Male,50,4,127552.85,2,1,0,4225.11,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.1684,-1.6173,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.6669988170839571,0,-0.5229,8.527,Senior (46-60),Above ceiling (>100K),Inactive,Retained
695,France,Male,49,9,159458.53,1,1,0,135841.35,0,1,High-Balance Single-Product France-Skew Watchlist,-1.5967,0.9344,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4921,6.008,Senior (46-60),Above ceiling (>100K),Inactive,Retained
466,Germany,Female,47,5,102085.72,1,1,1,183536.24,1,1,High-Balance Single-Product France-Skew Watchlist,-1.0446,0.396,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.9092781058186248,0,-0.5052,7.6,Senior (46-60),Above ceiling (>100K),Active,Churned
558,Germany,Male,58,2,142537.18,1,1,1,88791.83,0,1,High-Balance Single-Product France-Skew Watchlist,-1.7021,-1.603,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.8191748741175744,0,-0.5062,8.169,Senior (46-60),Above ceiling (>100K),Active,Retained
665,Spain,Male,29,1,182781.74,2,1,1,63732.9,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.5842,-0.5555,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7036151673036797,0,-0.5255,9.131,Young adult (18-30),Above ceiling (>100K),Active,Retained
737,France,Male,45,10,0.0,2,1,0,1364.54,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4531,-0.4248,1,1,0,0,0,0,1,0,0,1,0,Multivariate only,Normal — Not Flagged,1.7244635794717436,0,-0.5414,9.392,Middle-aged (31-45),Zero balance,Inactive,Retained
654,France,Male,29,7,0.0,2,1,1,149184.15,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.6013,1.2164,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4479,3.706,Young adult (18-30),Zero balance,Active,Retained
619,France,Female,28,3,0.0,2,1,0,53394.12,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5089,-0.5359,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4567,4.078,Young adult (18-30),Zero balance,Inactive,Retained
845,Germany,Female,43,3,152063.59,2,1,0,97910.06,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.3446,-0.3443,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,2.012149888647598,0,-0.5301,8.85,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
727,France,Female,28,2,110997.76,1,1,0,101433.76,0,1,High-Balance Single-Product France-Skew Watchlist,-0.9348,0.1465,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.0417596792253108,0,-0.4579,4.12,Young adult (18-30),Above ceiling (>100K),Inactive,Retained
582,France,Male,50,2,148942.0,1,1,1,116944.3,0,1,High-Balance Single-Product France-Skew Watchlist,-1.6632,-0.8772,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.1612619716195816,0,-0.4812,4.908,Senior (46-60),Above ceiling (>100K),Active,Retained
716,France,Male,41,9,0.0,1,1,1,113267.48,0,2,Zero-Balance Multi-Product France-Skew Loyalist,0.2918,0.7803,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4885,6.327,Middle-aged (31-45),Zero balance,Active,Retained
660,Spain,Female,36,0,84438.57,1,1,1,181449.51,0,1,High-Balance Single-Product France-Skew Watchlist,-0.7832,0.0484,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7333154938995745,0,-0.4979,6.142,Middle-aged (31-45),Insured (0-100K),Active,Retained
664,France,Female,34,7,93920.47,1,0,0,179913.98,0,1,High-Balance Single-Product France-Skew Watchlist,-0.7186,1.5929,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3880550781996412,0,-0.4522,3.601,Middle-aged (31-45),Insured (0-100K),Inactive,Retained
801,France,Male,43,4,158713.08,2,0,0,98586.14,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.4107,-0.1683,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.5568917573639205,0,-0.5099,7.268,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
615,Spain,Male,42,4,0.0,3,0,1,120321.09,0,2,Zero-Balance Multi-Product France-Skew Loyalist,2.5559,-0.4582,-1,2,0,0,0,0,0,1,0,0,1,Neither,B: Rare Valid — Statistically Unusual Pattern,2.52705661927622,0,-0.5152,9.362,Middle-aged (31-45),Zero balance,Active,Retained
718,Germany,Male,63,7,123204.88,1,1,1,100538.8,0,1,High-Balance Single-Product France-Skew Watchlist,-1.4151,-0.6228,0,0,1,0,0,0,0,0,1,0,1,Univariate only,B: Rare Valid — Statistically Unusual Pattern,2.2959428276240823,0,-0.494,9.758,Elderly (60+),Above ceiling (>100K),Active,Retained
667,France,Male,40,8,72945.29,2,1,0,98931.5,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.6597,0.5257,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.03290776479748,0,-0.4552,2.283,Middle-aged (31-45),Insured (0-100K),Inactive,Retained
670,Spain,Male,37,0,178742.71,1,1,1,194493.57,0,1,High-Balance Single-Product France-Skew Watchlist,-1.8484,0.3139,0,0,0,0,0,0,1,0,0,1,0,Multivariate only,Normal — Not Flagged,1.7333154938995745,0,-0.5547,8.573,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
590,France,Male,43,8,0.0,2,1,1,143628.31,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4318,0.6109,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4643,4.322,Middle-aged (31-45),Zero balance,Active,Retained
739,Spain,Female,40,8,0.0,1,1,0,167030.51,0,2,Zero-Balance Multi-Product France-Skew Loyalist,0.2936,1.2619,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4922,7.195,Middle-aged (31-45),Zero balance,Inactive,Retained
373,France,Male,42,7,0.0,1,1,0,77786.37,1,2,Zero-Balance Multi-Product France-Skew Loyalist,0.1764,-0.292,-1,1,1,0,0,0,0,1,1,0,2,Univariate only,C: Risk Signal — Disengaged Single-Product Churn,2.871528246940944,0,-0.535,12.697,Middle-aged (31-45),Zero balance,Inactive,Churned
418,France,Female,46,9,0.0,1,1,1,81014.5,1,2,Zero-Balance Multi-Product France-Skew Loyalist,0.176,-0.0607,0,0,0,0,1,0,0,0,0,1,1,Multivariate only,B: Rare Valid — Statistically Unusual Pattern,2.405923339946274,0,-0.5646,12.171,Senior (46-60),Zero balance,Active,Churned
837,France,Female,29,9,0.0,2,1,1,41866.26,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.659,0.6362,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.929375682959657,0,-0.5274,9.192,Young adult (18-30),Zero balance,Active,Retained
645,Germany,Male,43,9,140121.17,1,1,0,11302.7,1,1,High-Balance Single-Product France-Skew Watchlist,-1.3277,-0.1639,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.5439265991414075,1,-0.4881,6.058,Middle-aged (31-45),Above ceiling (>100K),Inactive,Churned
552,Germany,Male,39,2,132906.88,1,0,1,149384.43,0,1,High-Balance Single-Product France-Skew Watchlist,-1.3489,-0.0496,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.0417596792253108,0,-0.4693,4.105,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
580,Germany,Male,45,2,179334.83,2,1,1,169303.65,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.7291,-0.1075,1,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.648371165614084,0,-0.5268,9.66,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
684,France,Male,35,3,137179.39,1,1,1,37264.11,0,1,High-Balance Single-Product France-Skew Watchlist,-1.3115,-0.7124,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.0924836207241946,0,-0.4487,3.299,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
634,Spain,Male,35,3,0.0,2,1,1,19515.48,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.417,-1.2724,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.40111456141752,0,-0.4482,4.319,Middle-aged (31-45),Zero balance,Active,Retained
607,France,Female,49,9,119960.29,2,1,0,103068.22,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.0303,0.3577,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4753,6.388,Senior (46-60),Above ceiling (>100K),Inactive,Retained
802,France,Male,29,9,127414.55,1,1,1,134459.12,0,1,High-Balance Single-Product France-Skew Watchlist,-0.9635,1.8991,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.567238533074913,0,-0.5021,7.082,Young adult (18-30),Above ceiling (>100K),Active,Retained
736,France,Female,36,6,0.0,1,1,0,70496.66,0,2,Zero-Balance Multi-Product France-Skew Loyalist,0.2884,0.0344,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4591,5.079,Middle-aged (31-45),Zero balance,Inactive,Retained
629,France,Female,40,9,137409.19,1,1,0,175877.7,1,1,High-Balance Single-Product France-Skew Watchlist,-1.2391,1.7085,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,1,-0.4649,5.118,Middle-aged (31-45),Above ceiling (>100K),Inactive,Churned
737,France,Male,28,8,0.0,2,1,0,106390.01,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.6428,1.1276,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.457,4.571,Young adult (18-30),Zero balance,Inactive,Retained
718,Spain,Female,39,2,0.0,1,1,1,52138.49,0,2,Zero-Balance Multi-Product France-Skew Loyalist,0.1583,-1.1698,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4741,6.092,Middle-aged (31-45),Zero balance,Active,Retained
561,France,Male,43,4,0.0,4,0,0,18522.91,1,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,3.7236,-1.6718,-1,2,0,0,1,1,0,1,0,1,2,Multivariate only,C: Risk Signal — Density Outlier + Churned,4.246376675934418,0,-0.588,27.741,Middle-aged (31-45),Zero balance,Inactive,Churned
641,France,Male,31,9,112494.99,1,1,1,32231.6,0,1,High-Balance Single-Product France-Skew Watchlist,-0.8615,0.555,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4617,5.088,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
677,France,Male,30,1,78133.15,1,0,1,174225.88,0,1,High-Balance Single-Product France-Skew Watchlist,-0.6184,0.4663,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3875375865624426,0,-0.483,5.706,Young adult (18-30),Insured (0-100K),Active,Retained
641,Spain,Female,36,1,0.0,2,1,0,102021.39,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.3728,-0.7996,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3875375865624426,0,-0.4511,3.819,Middle-aged (31-45),Zero balance,Inactive,Retained
658,Spain,Female,32,5,145553.07,1,1,1,31484.76,0,1,High-Balance Single-Product France-Skew Watchlist,-1.3282,-0.2311,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.1929807423102534,0,-0.4549,3.593,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
659,Germany,Male,48,4,123593.22,2,1,0,82469.06,1,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.1001,-0.763,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,0.8656389671045572,0,-0.4561,4.252,Senior (46-60),Above ceiling (>100K),Inactive,Churned
567,France,Female,47,2,0.0,1,0,0,110900.43,1,2,Zero-Balance Multi-Product France-Skew Loyalist,0.0327,-1.0338,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4883,6.522,Senior (46-60),Zero balance,Inactive,Churned
584,France,Female,26,0,146286.22,1,1,0,105105.35,0,1,High-Balance Single-Product France-Skew Watchlist,-1.3694,-0.1746,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7333154938995745,0,-0.5166,7.148,Young adult (18-30),Above ceiling (>100K),Inactive,Retained
709,Spain,Female,35,1,111827.27,2,1,0,12674.68,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.1326,-1.4386,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.5200692378683165,0,-0.4991,6.634,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
690,Spain,Female,26,2,0.0,2,1,1,93255.85,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.53,-0.1993,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.23214002832408,0,-0.4553,4.611,Young adult (18-30),Zero balance,Active,Retained
627,France,Male,70,1,94416.78,1,0,1,145299.5,0,1,High-Balance Single-Product France-Skew Watchlist,-1.3274,-1.8333,0,0,1,0,0,0,0,0,1,0,1,Univariate only,B: Rare Valid — Statistically Unusual Pattern,2.9634179625331942,0,-0.5541,16.091,Elderly (60+),Insured (0-100K),Active,Retained
765,Spain,Male,45,2,91549.78,1,1,1,47139.44,0,1,High-Balance Single-Product France-Skew Watchlist,-0.9369,-1.3164,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.184407831768184,0,-0.4764,4.761,Middle-aged (31-45),Insured (0-100K),Active,Retained
645,France,Female,38,7,59568.57,1,1,1,167723.25,0,1,High-Balance Single-Product France-Skew Watchlist,-0.3835,1.1507,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.176070464872396,0,-0.4597,3.233,Middle-aged (31-45),Insured (0-100K),Active,Retained
716,France,Female,23,2,94464.81,2,0,1,185900.88,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.5214,1.1145,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.518200800427985,0,-0.5044,7.601,Young adult (18-30),Insured (0-100K),Active,Retained
771,France,Female,57,4,0.0,1,0,0,85876.67,1,2,Zero-Balance Multi-Product France-Skew Loyalist,-0.0239,-1.2201,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7238212834162725,0,-0.5208,10.004,Senior (46-60),Zero balance,Inactive,Churned
687,Germany,Male,44,8,95368.14,2,1,1,1787.85,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.3477,-0.6877,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.709380333094726,0,-0.51,6.342,Middle-aged (31-45),Insured (0-100K),Active,Retained
717,Germany,Female,33,10,102185.42,2,1,0,23231.93,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.4635,0.5664,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7244635794717436,0,-0.4975,7.16,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
524,France,Male,32,1,144875.71,1,0,0,187740.04,0,1,High-Balance Single-Product France-Skew Watchlist,-1.414,0.5442,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.5241424415466942,0,-0.5147,8.12,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
679,Spain,Male,39,5,0.0,2,1,1,100060.54,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4267,-0.1786,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.428,1.942,Middle-aged (31-45),Zero balance,Active,Retained
538,France,Female,32,2,0.0,1,1,1,80130.54,0,2,Zero-Balance Multi-Product France-Skew Loyalist,0.2238,-0.6792,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4837,6.897,Middle-aged (31-45),Zero balance,Active,Retained
752,Germany,Female,37,5,113291.05,2,1,1,132467.54,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.2002,0.5277,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.0498997475252794,0,-0.4512,3.388,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
846,Spain,Male,61,0,0.0,2,1,1,96202.44,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.0613,-2.1699,-1,0,0,0,1,0,1,1,0,1,2,Multivariate only,B: Rare Valid — Statistically Unusual Pattern,2.105235646221479,0,-0.5903,16.664,Elderly (60+),Zero balance,Active,Retained
532,Spain,Female,39,0,0.0,2,1,0,94977.3,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.2943,-1.3154,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7333154938995745,0,-0.5081,6.484,Middle-aged (31-45),Zero balance,Inactive,Retained
670,Germany,Male,43,9,111677.88,1,1,0,178827.3,1,1,High-Balance Single-Product France-Skew Watchlist,-0.9828,1.5799,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4678,5.082,Middle-aged (31-45),Above ceiling (>100K),Inactive,Churned
597,Germany,Female,35,8,131101.04,1,1,1,192852.67,0,1,High-Balance Single-Product France-Skew Watchlist,-1.1282,1.8529,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.6130459685409986,0,-0.4656,5.383,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
627,Germany,Male,52,1,76101.81,2,0,1,177238.35,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.3168,-0.7215,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3875375865624426,0,-0.5025,7.943,Senior (46-60),Insured (0-100K),Active,Retained
700,Spain,Female,40,2,0.0,2,1,0,199753.97,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.3654,0.2875,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7330526795382328,0,-0.4842,6.438,Middle-aged (31-45),Zero balance,Inactive,Retained
