antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"Fair, HasCard",Retained,0.2401,0.7963,0.191,0.7955018742190754,0.9989977071695032,-0.0001916299999999982,0.9960971486761709,-0.001318562334255092
"France, LowSal, Prod=2",Active,0.0583,0.5151,0.03,0.5145797598627787,0.9989900210886793,-3.0329999999998553e-05,0.9989282685512367,-0.0010724389553107493
"Good, Inactive",France,0.1132,0.5014,0.0567,0.5008833922261484,0.9989696693780384,-5.8479999999992704e-05,0.9989649557522124,-0.0011616995139454142
"HasCard, VeryHighSal",France,0.1719,0.5014,0.0861,0.5008726003490401,0.9989481458895895,-9.065999999999241e-05,0.9989433566433568,-0.001269924514711814
"Inactive, Prod=2",HasCard,0.2144,0.7055,0.1511,0.7047574626865672,0.9989475020362398,-0.00015919999999999823,0.9974849921011061,-0.0013393530184574811
"Active, France",HasCard,0.2591,0.7055,0.1826,0.7047472018525667,0.9989329579767068,-0.00019505000000000217,0.9974503267973859,-0.001439659872697326
"Active, Spain, Zero",HasCard,0.0613,0.7055,0.0432,0.7047308319738989,0.9989097547468445,-4.7149999999995806e-05,0.9973950276243093,-0.0011613589402099855
"Inactive, VeryHighSal",Prod=1,0.1211,0.5084,0.0615,0.5078447563996696,0.9989078607389255,-6.723999999999619e-05,0.9988718120805369,-0.0012424336548003448
High,HasCard,0.383,0.7055,0.2699,0.7046997389033942,0.9988656823577522,-0.00030650000000004285,0.9972900088417328,-0.0018371466864229933
"France, Inactive, MedSal",HasCard,0.0606,0.7055,0.0427,0.7046204620462047,0.9987533126097868,-5.329999999999918e-05,0.9970223463687151,-0.001327003551290534
"Adult, Inactive, Prod=1",Retained,0.1099,0.7963,0.0874,0.7952684258416743,0.9987045408033082,-0.00011336999999998765,0.9949613333333337,-0.0014551758475463937
"France, NoCard, Prod=1",Active,0.0729,0.5151,0.0375,0.51440329218107,0.9986474319182099,-5.0790000000001945e-05,0.9985652542372881,-0.0014587684650964566
"Germany, LowSal",HasCard,0.0616,0.7055,0.0434,0.7045454545454546,0.9986469943946911,-5.880000000000468e-05,0.9967692307692309,-0.0014416937842403421
"HasCard, Prod=2, Spain",Active,0.0834,0.5151,0.0429,0.5143884892086331,0.9986186938626153,-5.9339999999998005e-05,0.9985348148148149,-0.0015067996428777689
"Good, Retained",HasCard,0.1946,0.7055,0.1371,0.7045220966084276,0.9986138860502163,-0.00019030000000000435,0.9966904347826088,-0.0017204493166299766
"Adult, Prod=1, Spain",HasCard,0.0538,0.7055,0.0379,0.704460966542751,0.9985272381895833,-5.589999999999762e-05,0.9964842767295601,-0.0015563712661009982
"Middle, Retained",France,0.1532,0.5014,0.0767,0.5006527415143603,0.9985096559919433,-0.00011447999999998626,0.9985035294117649,-0.001759497258393212
"Active, Prod=2, Spain",HasCard,0.0609,0.7055,0.0429,0.7044334975369458,0.998488302674622,-6.495000000000112e-05,0.9963916666666667,-0.001609572084295511
"Middle, Prod=2, Retained",France,0.0827,0.5014,0.0414,0.5006045949214026,0.9984136316741178,-6.577999999999445e-05,0.9984072639225182,-0.0017291414752114629
"Middle, NoCard",Active,0.0708,0.5151,0.0364,0.5141242937853108,0.9981057926331018,-6.907999999999914e-05,0.9979918604651163,-0.002038241518047323
"Retained, Spain, Youth",HasCard,0.0436,0.7055,0.0307,0.7041284403669725,0.9980559041346173,-5.979999999999874e-05,0.9953643410852714,-0.0020325424318723977
"Fair, HasCard, VeryHighSal",Retained,0.057,0.7963,0.0453,0.7947368421052631,0.9980369736346391,-8.910000000000168e-05,0.992384615384615,-0.0020814352792767926
"Prod=2, Retained, Youth",HasCard,0.0997,0.7055,0.0702,0.7041123370110332,0.9980330786832504,-0.00013834999999999542,0.9953101694915255,-0.0021842641098171805
"France, HasCard, HighSal",Prod=1,0.0879,0.5084,0.0446,0.5073947667804323,0.9980227513383798,-8.835999999999566e-05,0.9979593533487298,-0.0021673851219655912
"MedSal, Middle",HasCard,0.0588,0.7055,0.0414,0.7040816326530612,0.9979895572686905,-8.339999999999737e-05,0.9952068965517241,-0.002135773749343067
"Churned, HighSal",HasCard,0.0517,0.7055,0.0364,0.7040618955512572,0.9979615812207756,-7.43500000000008e-05,0.9951405228758168,-0.002149311685462206
"Adult, HasCard, Poor",Prod=1,0.0749,0.5084,0.038,0.507343124165554,0.9979211726309088,-7.915999999999479e-05,0.9978547425474255,-0.002246759852138305
"Churned, Zero",HasCard,0.05,0.7055,0.0352,0.704,0.9978738483345144,-7.499999999999868e-05,0.9949324324324322,-0.002237803968372331
"Prod=1, Retained",HasCard,0.3675,0.7055,0.2587,0.7039455782312924,0.9977967090450637,-0.0005712500000000231,0.9947495404411761,-0.003479010225397372
"Adult, Retained",Active,0.3913,0.5151,0.2011,0.5139279325325837,0.9977245826685764,-0.00045862999999998766,0.9975886961093586,-0.0037326989408161563
"Active, Youth",HasCard,0.1006,0.7055,0.0708,0.7037773359840955,0.9975582366890086,-0.00017330000000000123,0.9941845637583896,-0.002714138988348172
Prod=1,HasCard,0.5084,0.7055,0.3578,0.7037765538945713,0.9975571281283788,-0.0008761999999999937,0.9941819389110228,-0.004956704358437688
HasCard,Prod=1,0.7055,0.5084,0.3578,0.5071580439404677,0.9975571281283787,-0.0008761999999999937,0.9974800115041702,-0.008246720182816985
"Adult, LowSal",Active,0.1086,0.5151,0.0558,0.5138121546961326,0.9974998149798731,-0.0001398599999999986,0.9973511363636364,-0.0028039305549039635
"France, HighSal",Prod=1,0.1268,0.5084,0.0643,0.5070977917981072,0.997438614866458,-0.00016511999999999083,0.99735808,-0.0029322409409877786
"Active, Retained, Youth",HasCard,0.0955,0.7055,0.0672,0.7036649214659685,0.9973988964790481,-0.0001752500000000018,0.9938074204946993,-0.0028749467868266214
"Good, Inactive",Prod=1,0.1132,0.5084,0.0574,0.5070671378091873,0.997378319844979,-0.00015087999999999213,0.9972960573476705,-0.002955348538387254
"MedSal, Poor",Retained,0.0617,0.7963,0.049,0.794165316045381,0.9973192465721223,-0.00013171000000000016,0.9896291338582682,-0.0028565287764206176
VeryGood,Prod=1,0.1215,0.5084,0.0616,0.5069958847736625,0.9972381683195566,-0.00017059999999999298,0.9971519198664441,-0.0031426034609162734
"MedSal, NoCard",Retained,0.0738,0.7963,0.0586,0.7940379403794038,0.9971592871774504,-0.0001669400000000043,0.9890171052631578,-0.003066367928150012
"France, HasCard, LowSal",Prod=1,0.0864,0.5084,0.0438,0.5069444444444444,0.9971369874989072,-0.00012576000000000254,0.9970478873239437,-0.0031329219878510222
"Middle, Prod=1, Retained",HasCard,0.0698,0.7055,0.0491,0.7034383954154727,0.9970778106526899,-0.00014390000000000236,0.9930483091787436,-0.0031407748088471276
"Germany, Medium",Retained,0.0524,0.7963,0.0416,0.7938931297709922,0.9969774328406282,-0.00012612000000000734,0.9883222222222217,-0.003189174809868522
"France, LowSal, Retained",HasCard,0.1045,0.7055,0.0735,0.7033492822966507,0.9969514986486899,-0.0002247499999999958,0.99275,-0.003403034340742472
"Churned, Prod=1",HasCard,0.1409,0.7055,0.0991,0.7033356990773598,0.9969322453258112,-0.00030495000000001216,0.9927045454545453,-0.003569097827572982
"HasCard, Poor, Prod=2",Active,0.074,0.5151,0.038,0.5135135135135135,0.9969200417657027,-0.00011739999999999667,0.9967388888888888,-0.003325270355243013
"France, Middle, Zero",HasCard,0.0519,0.7055,0.0365,0.7032755298651252,0.9968469594119421,-0.00011545000000000305,0.9925032467532465,-0.0033250674661805943
"Prod=1, Retained, VeryGood",HasCard,0.0438,0.7055,0.0308,0.7031963470319635,0.9967347229368725,-0.00010089999999999752,0.9922384615384617,-0.003414336694881389
"France, Retained, Youth",HasCard,0.0987,0.7055,0.0694,0.7031408308004053,0.9966560323180799,-0.00023284999999999278,0.992052901023891,-0.0037088023889241604
"HasCard, VeryHighSal",Retained,0.1719,0.7963,0.1364,0.7934845840605003,0.996464377823057,-0.00048397000000000023,0.986367042253521,-0.00426642815502305
"Adult, Germany, Retained",HasCard,0.0808,0.7055,0.0568,0.702970297029703,0.9964143118776797,-0.00020439999999999348,0.9914833333333335,-0.003899650023580929
Good,HasCard,0.2397,0.7055,0.1685,0.7029620358781811,0.9964026022369682,-0.0006083499999999797,0.9914557584269663,-0.004726190170984834
"High, NoCard, Prod=1",Active,0.0762,0.5151,0.0391,0.5131233595800525,0.9961626083868229,-0.00015061999999999715,0.9959401617250674,-0.004152605924259389
"France, Inactive, Retained",HasCard,0.1911,0.7055,0.1343,0.7027734170591314,0.9961352474261254,-0.0005210499999999951,0.9908265845070425,-0.004773429518327433
"France, LowSal",Active,0.1222,0.5151,0.0627,0.5130932896890344,0.9961042315842253,-0.00024521999999999045,0.995878655462185,-0.004435699184273987
"Exceptional, Retained",HasCard,0.0518,0.7055,0.0364,0.7027027027027027,0.9960350144616623,-0.00014489999999999642,0.9905909090909092,-0.004180686440438243
"Active, France, Youth",HasCard,0.0528,0.7055,0.0371,0.7026515151515151,0.9959624594635225,-0.00015040000000000192,0.990420382165605,-0.004261646990551892
"Adult, Inactive, LowSal",HasCard,0.0528,0.7055,0.0371,0.7026515151515151,0.9959624594635225,-0.00015040000000000192,0.990420382165605,-0.004261646990551892
"HighSal, Zero",HasCard,0.0908,0.7055,0.0638,0.7026431718061673,0.9959506333184511,-0.00025940000000000685,0.9903925925925923,-0.004451968511504869
"Active, France, Prod=1",HasCard,0.1261,0.7055,0.0886,0.7026169706582078,0.99591349490887,-0.00036354999999999027,0.9903053333333335,-0.004673414397458504
"Fair, Middle, Retained",HasCard,0.0538,0.7055,0.0378,0.7026022304832714,0.9958926016772096,-0.00015590000000000048,0.9902562500000001,-0.004339927387642105
"Active, Prod=1, Retained",HasCard,0.2078,0.7055,0.146,0.7025986525505292,0.9958875301921037,-0.0006029000000000173,0.9902443365695788,-0.005185607595121945
"France, Prod=2",HasCard,0.2367,0.7055,0.1663,0.7025771018166456,0.9958569834396109,-0.0006918499999999939,0.9901725852272728,-0.005420805236191453
"France, Good, Prod=1",Retained,0.0618,0.7963,0.049,0.7928802588996764,0.9957054613834941,-0.00021133999999999736,0.9834890625,-0.004576128864343078
"France, LowSal, Prod=1",Retained,0.0618,0.7963,0.049,0.7928802588996764,0.9957054613834941,-0.00021133999999999736,0.9834890625,-0.004576128864343078
"Churned, France",HasCard,0.081,0.7055,0.0569,0.7024691358024691,0.9957039486923729,-0.00024550000000000266,0.9898132780082984,-0.004672932774484885
"France, High, Inactive",Retained,0.0724,0.7963,0.0574,0.792817679558011,0.9956268737385545,-0.00025212000000000845,0.9831919999999996,-0.004712844014060179
"France, Poor, Zero",HasCard,0.0598,0.7055,0.042,0.7023411371237459,0.9955225189564081,-0.0001888999999999988,0.9893876404494384,-0.004760908630375525
"High, Youth",Active,0.0704,0.5151,0.0361,0.5127840909090908,0.9955039621609219,-0.00016304000000000318,0.9952466472303205,-0.004834883279559783
"Spain, Youth",HasCard,0.0477,0.7055,0.0335,0.7023060796645703,0.9954728273062654,-0.00015234999999999554,0.9892711267605634,-0.004752857642008446
"Good, Spain",HasCard,0.0608,0.7055,0.0427,0.7023026315789473,0.9954679398709388,-0.00019439999999999735,0.9892596685082872,-0.0048240320172791
"France, Good, Prod=1",HasCard,0.0618,0.7055,0.0434,0.7022653721682848,0.9954151270989153,-0.00019990000000000285,0.9891358695652173,-0.004885406784043584
"France, Prod=1, VeryHighSal",HasCard,0.0591,0.7055,0.0415,0.7021996615905246,0.9953219866626855,-0.00019504999999999523,0.9889176136363638,-0.004970389170896663
"France, High, Prod=1",HasCard,0.1098,0.7055,0.0771,0.7021857923497268,0.9953023279230713,-0.00036390000000000033,0.9888715596330275,-0.0052740414549223855
"Active, Poor, Prod=1",Retained,0.0617,0.7963,0.0489,0.7925445705024311,0.9952839011709546,-0.00023171000000000302,0.9818976562499999,-0.005024658144994555
"France, HighSal, Inactive",HasCard,0.0601,0.7055,0.0422,0.7021630615640599,0.9952701085245357,-0.00020055000000000073,0.9887960893854749,-0.005030813260877599
"Good, VeryHighSal",Active,0.0593,0.5151,0.0304,0.5126475548060708,0.9952388949836358,-0.00014542999999999848,0.9949678200692041,-0.005059717751040123
"Active, High, Retained",HasCard,0.1598,0.7055,0.1122,0.7021276595744681,0.9952199285251142,-0.0005389000000000088,0.9886785714285714,-0.005684039146354239
"HighSal, Retained, Spain",HasCard,0.0537,0.7055,0.0377,0.702048417132216,0.9951076075580666,-0.0001853500000000008,0.9884156249999999,-0.005168587702581611
"Poor, Prod=2, Retained",HasCard,0.0973,0.7055,0.0683,0.7019527235354573,0.9949719681579835,-0.0003451500000000024,0.9880982758620689,-0.005566974991435462
"France, LowSal",Prod=1,0.1222,0.5084,0.0618,0.5057283142389525,0.9947449139239821,-0.00032647999999999705,0.9945947019867549,-0.005982278909644961
"Active, Prod=1, VeryHighSal",Retained,0.0606,0.7963,0.048,0.7920792079207921,0.9946994950656689,-0.0002557799999999971,0.9797000000000001,-0.005640507923570591
"Retained, VeryGood",HasCard,0.0969,0.7055,0.068,0.7017543859649124,0.9946908376540218,-0.00036295000000000077,0.9874411764705884,-0.005875472996216043
"Active, High",HasCard,0.1958,0.7055,0.1374,0.7017364657814096,0.9946654369686883,-0.0007369000000000125,0.9873818493150683,-0.006624774192202891
"France, VeryHighSal",HasCard,0.1227,0.7055,0.0861,0.7017114914425427,0.9946300374805709,-0.00046485000000000276,0.9872991803278687,-0.006116416786337156
"Fair, HighSal",Retained,0.0851,0.7963,0.0674,0.792009400705053,0.9946118305978312,-0.0003651299999999913,0.9793711864406784,-0.005886403203384578
"France, High, Inactive",HasCard,0.0724,0.7055,0.0508,0.7016574585635358,0.9945534494167765,-0.0002782000000000062,0.9871203703703699,-0.005869163642071443
"Poor, Retained, Zero",HasCard,0.0754,0.7055,0.0529,0.7015915119363396,0.9944599743959456,-0.00029469999999999497,0.9869022222222225,-0.0059891021508740585
"HasCard, Middle, Prod=2",Active,0.0654,0.5151,0.0335,0.5122324159021407,0.9944329565174543,-0.00018753999999999993,0.9941210031347963,-0.00595428591748199
"Adult, High, MedSal",HasCard,0.0449,0.7055,0.0315,0.7015590200445434,0.9944139192693741,-0.0001769500000000021,0.9867947761194028,-0.0058471512692234665
NoCard,Retained,0.2945,0.7963,0.2332,0.7918505942275043,0.9944124001350048,-0.001310349999999988,0.9786239804241436,-0.007901626305266763
"Active, HasCard, Poor",Prod=1,0.0811,0.5084,0.041,0.5055487053020962,0.9943916312000318,-0.0002312400000000006,0.9942334164588529,-0.006100330975404001
"Poor, Youth",HasCard,0.0469,0.7055,0.0329,0.7014925373134329,0.9943196843563896,-0.00018794999999999923,0.986575,-0.0059581663493415826
"Prod=2, Youth",HasCard,0.1025,0.7055,0.0719,0.7014634146341464,0.9942784048676774,-0.0004137499999999905,0.9864787581699348,-0.006370873367824441
"Good, MedSal","HasCard, Retained",0.0618,0.5631,0.0346,0.5598705501618123,0.9942648733116893,-0.00019958000000000475,0.9926624999999999,-0.006110595720317462
"Fair, Middle, Prod=1",HasCard,0.0432,0.7055,0.0303,0.7013888888888888,0.9941727695094101,-0.00017760000000000345,0.9862325581395347,-0.00608873091100591
"HasCard, VeryGood",Retained,0.0859,0.7963,0.068,0.7916181606519208,0.9941205081651648,-0.00040216999999999337,0.9775324022346367,-0.006428448919509934
"Adult, Poor",HasCard,0.1068,0.7055,0.0749,0.7013108614232209,0.9940621706920211,-0.00044740000000001445,0.9859749216300936,-0.006643099550870855
"Fair, France, HasCard",Active,0.1164,0.5151,0.0596,0.5120274914089347,0.9940351221295567,-0.00035763999999999935,0.9937035211267605,-0.006745353657662538
"France, Good",Prod=1,0.1223,0.5084,0.0618,0.5053147996729354,0.9939315493173395,-0.00037732000000000043,0.993763305785124,-0.006908195985366321
VeryGood,"HasCard, Retained",0.1215,0.5631,0.068,0.5596707818930041,0.9939101081388814,-0.0004166500000000045,0.9922121495327102,-0.006926314092094368
"Inactive, Medium, Retained",HasCard,0.0522,0.7055,0.0366,0.7011494252873562,0.9938333455525956,-0.0002271000000000009,0.9854423076923073,-0.006504073422998498
"Prod=2, Retained, VeryGood",HasCard,0.0522,0.7055,0.0366,0.7011494252873562,0.9938333455525956,-0.0002271000000000009,0.9854423076923073,-0.006504073422998498
"France, Middle",HasCard,0.1067,0.7055,0.0748,0.7010309278350516,0.9936653831822134,-0.0004768500000000009,0.9850517241379312,-0.007085892127712798
"Poor, Retained",HasCard,0.1863,0.7055,0.1306,0.7010198604401503,0.9936496958754788,-0.0008346499999999923,0.9850152603231598,-0.007792902347972976
HighSal,HasCard,0.2555,0.7055,0.1791,0.7009784735812133,0.9935910327161068,-0.0011552499999999966,0.9848789267015707,-0.008589525871555242
"Good, HasCard, Inactive",Prod=1,0.0784,0.5084,0.0396,0.5051020408163266,0.9935130621878966,-0.000258559999999991,0.993336082474227,-0.0070348958696103995
"Poor, Spain","HasCard, Retained",0.0572,0.5631,0.032,0.5594405594405595,0.9935012598837852,-0.00020931999999999895,0.9916936507936508,-0.006890304197779215
"Medium, Prod=1, Retained",HasCard,0.0769,0.7055,0.0539,0.7009102730819247,0.9934943629793404,-0.0003529499999999977,0.9846543478260872,-0.007043779800606804
"High, LowSal, Retained",HasCard,0.0662,0.7055,0.0464,0.7009063444108762,0.9934887943456785,-0.0003041000000000016,0.9846414141414143,-0.006969588209867837
"Prod=1, Retained, VeryHigh",HasCard,0.0468,0.7055,0.0328,0.7008547008547009,0.9934155929903628,-0.00021739999999999954,0.9844714285714288,-0.006905454356026661
"Fair, France, High",HasCard,0.0478,0.7055,0.0335,0.700836820083682,0.9933902481696414,-0.0002228999999999981,0.9844125874125873,-0.006939255827854095
"Adult, High, Prod=1",HasCard,0.1096,0.7055,0.0768,0.7007299270072992,0.9932387342413879,-0.0005228000000000038,0.9840609756097558,-0.007587200561000102
"High, LowSal, Prod=1",HasCard,0.0628,0.7055,0.044,0.7006369426751593,0.9931069350462924,-0.00030539999999999734,0.9837553191489363,-0.0073515605817698
"Adult, Inactive, Prod=1",HasCard,0.1099,0.7055,0.077,0.7006369426751592,0.9931069350462922,-0.0005344500000000058,0.983755319148936,-0.007737561376039486
"Adult, Good, Inactive",HasCard,0.0521,0.7055,0.0365,0.7005758157389634,0.9930202916214932,-0.0002565500000000012,0.9835544871794868,-0.007360514590488029
"LowSal, Zero",Active,0.0915,0.5151,0.0468,0.5114754098360657,0.9929633271909641,-0.00033164999999999584,0.9925805369127518,-0.007739889310131072
"Adult, Germany",Retained,0.1022,0.7963,0.0808,0.7906066536203522,0.9928502494290496,-0.0005818600000000035,0.9728102803738315,-0.007957157763309271
"Fair, HighSal, Retained",HasCard,0.0674,0.7055,0.0472,0.7002967359050445,0.9926247142523663,-0.0003507000000000024,0.982638613861386,-0.007904092503350335
"Active, Retained, Spain",HasCard,0.1171,0.7055,0.082,0.7002561912894962,0.9925672449177835,-0.000614049999999991,0.9825056980056982,-0.008410278605459127
